"Time","Download","Upload"
"02/21/2021 03:35:50","16.82","2.57"
"02/21/2021 03:40:38","19.29","12.84"
"02/21/2021 03:45:36","24.80","12.73"
"02/21/2021 03:50:25","40.90","18.42"
"02/21/2021 03:55:37","27.81","13.44"
"02/21/2021 04:00:32","27.67","11.85"
"02/21/2021 04:05:38","17.87","14.06"
"02/21/2021 04:10:34","17.00","13.42"
"02/21/2021 04:15:45","13.83","14.44"
"02/21/2021 04:20:35","17.96","13.10"
"02/21/2021 04:25:30","29.02","18.39"
"02/21/2021 04:30:33","21.35","18.10"
"02/21/2021 04:35:22","26.94","18.16"
"02/21/2021 04:40:20","28.53","18.43"
"02/21/2021 04:45:24","40.26","18.38"
"02/21/2021 04:50:21","39.59","18.43"
"02/21/2021 04:55:21","32.74","18.39"
"02/21/2021 05:00:25","30.38","18.67"
"02/21/2021 05:05:23","28.11","18.43"
"02/21/2021 05:10:20","29.31","18.41"
"02/21/2021 05:15:28","30.32","18.23"
"02/21/2021 05:20:27","29.64","18.62"
"02/21/2021 05:25:26","29.87","18.37"
"02/21/2021 05:30:30","31.69","18.73"
"02/21/2021 05:35:29","31.83","18.44"
"02/21/2021 05:40:30","33.50","18.40"
"02/21/2021 05:45:28","31.24","18.37"
"02/21/2021 05:50:29","31.82","19.06"
"02/21/2021 05:55:23","29.44","18.42"
"02/21/2021 06:00:18","29.26","18.23"
"02/21/2021 06:05:21","31.10","18.70"
"02/21/2021 06:10:24","29.33","18.79"
"02/21/2021 06:15:29","30.97","18.41"
"02/21/2021 06:20:18","30.28","18.44"
"02/21/2021 06:25:35","29.92","18.41"
"02/21/2021 06:30:31","28.17","18.94"
"02/21/2021 06:35:18","28.02","18.39"
"02/21/2021 06:40:26","30.72","18.41"
"02/21/2021 06:45:20","30.97","18.69"
"02/21/2021 06:50:21","30.74","19.17"
"02/21/2021 06:55:21","30.98","18.41"
"02/21/2021 07:00:31","40.22","18.37"
"02/21/2021 07:05:26","37.92","18.44"
"02/21/2021 07:10:32","31.20","18.68"
"02/21/2021 07:15:43","32.96","17.13"
"02/21/2021 07:20:29","35.11","18.41"
"02/21/2021 07:25:27","38.07","18.39"
"02/21/2021 07:30:26","34.93","18.22"
"02/21/2021 07:35:22","30.24","18.67"
"02/21/2021 07:40:27","29.82","18.40"
"02/21/2021 07:45:22","39.51","18.43"
"02/21/2021 07:50:23","28.29","18.82"
"02/21/2021 07:55:24","27.11","18.41"
"02/21/2021 08:00:23","27.80","18.41"
"02/21/2021 08:05:32","28.34","18.43"
"02/21/2021 08:10:34","28.71","18.63"
"02/21/2021 08:15:24","32.69","18.53"
"02/21/2021 08:20:28","29.00","18.87"
"02/21/2021 08:25:24","31.14","18.43"
"02/21/2021 08:30:20","35.71","18.43"
"02/21/2021 08:35:20","31.10","18.43"
"02/21/2021 08:40:23","29.90","18.43"
"02/21/2021 08:45:19","28.18","18.43"
"02/21/2021 08:50:23","30.05","18.99"
"02/21/2021 08:55:24","28.08","18.43"
"02/21/2021 09:00:23","27.90","18.34"
"02/21/2021 09:05:24","34.03","18.42"
"02/21/2021 09:10:19","28.71","18.40"
"02/21/2021 09:15:31","27.33","18.68"
"02/21/2021 09:20:23","30.10","18.21"
"02/21/2021 09:25:19","31.27","18.36"
"02/21/2021 09:30:31","24.00","12.12"
"02/21/2021 09:35:24","30.58","18.44"
"02/21/2021 09:40:26","30.76","18.40"
"02/21/2021 09:45:28","30.27","18.40"
"02/21/2021 09:50:20","27.72","18.97"
"02/21/2021 09:55:20","27.26","18.44"
"02/21/2021 10:00:27","28.78","18.80"
"02/21/2021 10:05:20","28.41","18.54"
"02/21/2021 10:10:35","42.45","18.42"
"02/21/2021 10:15:25","42.92","18.42"
"02/21/2021 10:20:21","40.90","18.68"
"02/21/2021 10:25:19","40.05","18.39"
"02/21/2021 10:30:24","30.55","18.36"
"02/21/2021 10:35:22","40.54","18.58"
"02/21/2021 10:40:27","40.22","18.39"
"02/21/2021 10:45:24","33.31","18.30"
"02/21/2021 10:50:29","37.33","18.68"
"02/21/2021 10:55:24","40.10","18.42"
"02/21/2021 11:00:26","35.10","18.39"
"02/21/2021 11:05:26","37.01","19.06"
"02/21/2021 11:10:24","33.57","18.32"
"02/21/2021 11:15:28","29.23","18.43"
"02/21/2021 11:20:23","26.25","19.03"
"02/21/2021 11:25:22","29.25","18.66"
"02/21/2021 11:30:33","25.00","14.17"
"02/21/2021 11:35:37","30.43","17.17"
"02/21/2021 11:40:34","37.84","18.50"
"02/21/2021 11:45:37","25.59","12.54"
"02/21/2021 11:50:30","20.97","18.35"
"02/21/2021 11:55:30","33.21","13.35"
"02/21/2021 12:00:27","32.73","18.75"
"02/21/2021 12:05:38","36.10","18.37"
"02/21/2021 12:10:24","27.21","17.96"
"02/21/2021 12:15:29","22.71","18.48"
"02/21/2021 12:20:21","25.22","18.37"
"02/21/2021 12:25:37","35.22","19.09"
"02/21/2021 12:30:35","35.88","18.22"
"02/21/2021 12:35:37","38.25","18.40"
"02/21/2021 12:40:34","25.80","19.05"
"02/21/2021 12:45:37","29.34","18.43"
"02/21/2021 12:50:19","0","0"
"02/21/2021 12:55:33","28.74","18.44"
"02/21/2021 13:00:40","37.84","18.61"
"02/21/2021 13:05:21","27.72","17.28"
"02/21/2021 13:10:37","25.88","9.06"
"02/21/2021 13:15:37","24.31","5.69"
"02/21/2021 13:20:37","24.13","5.67"
"02/21/2021 13:25:30","22.39","2.87"
"02/21/2021 13:30:26","22.48","9.34"
"02/21/2021 13:35:31","22.41","12.27"
"02/21/2021 13:40:38","28.22","4.34"
"02/21/2021 13:45:36","22.92","5.19"
"02/21/2021 13:50:30","23.67","5.71"
"02/21/2021 13:55:33","23.19","13.35"
"02/21/2021 14:00:34","23.04","0"
"02/21/2021 14:05:37","24.98","9.86"
"02/21/2021 14:10:36","27.26","15.78"
"02/21/2021 14:15:27","26.37","19.26"
"02/21/2021 14:20:26","27.61","18.43"
"02/21/2021 14:25:31","25.51","18.64"
"02/21/2021 14:30:29","33.41","18.71"
"02/21/2021 14:35:32","28.08","3.34"
"02/21/2021 14:42:33","21.92","15.66"
"02/21/2021 14:47:06","25.70","17.07"
"02/21/2021 14:53:05","25.04","19.07"
"02/21/2021 14:57:43","23.87","18.42"
"02/21/2021 15:02:35","27.60","19.09"
"02/21/2021 15:05:36","29.55","18.44"
"02/21/2021 15:10:32","27.72","18.78"
"02/21/2021 15:15:30","28.51","18.32"
"02/21/2021 15:20:28","30.57","18.40"
"02/21/2021 15:25:27","24.30","18.88"
"02/21/2021 15:30:27","29.26","19.33"
"02/21/2021 15:35:27","29.47","18.41"
"02/21/2021 15:40:20","25.14","18.53"
"02/21/2021 15:45:19","29.60","18.35"
"02/21/2021 15:50:25","31.04","18.74"
"02/21/2021 15:55:24","29.67","18.67"
"02/21/2021 16:00:26","36.56","18.39"
"02/21/2021 16:05:23","34.04","18.38"
"02/21/2021 16:10:23","32.13","18.42"
"02/21/2021 16:15:21","34.19","18.28"
