"Time","Download","Upload"
"03/12/2021 00:00:46","72.42","18.42"
"03/12/2021 00:05:40","74.83","18.96"
"03/12/2021 00:10:36","74.77","18.67"
"03/12/2021 00:15:39","74.00","18.43"
"03/12/2021 00:20:41","75.08","19.01"
"03/12/2021 00:25:35","73.54","18.43"
"03/12/2021 00:30:37","72.38","18.44"
"03/12/2021 00:35:35","64.67","18.14"
"03/12/2021 00:40:38","74.70","18.69"
"03/12/2021 00:45:39","73.75","18.65"
"03/12/2021 00:50:38","75.30","18.70"
"03/12/2021 00:55:38","73.68","18.44"
"03/12/2021 01:00:40","74.96","18.72"
"03/12/2021 01:05:39","75.04","18.69"
"03/12/2021 01:10:39","73.88","18.90"
"03/12/2021 01:15:37","73.90","18.44"
"03/12/2021 01:20:39","75.11","18.72"
"03/12/2021 01:25:40","73.91","18.30"
"03/12/2021 01:30:36","75.01","18.70"
"03/12/2021 01:35:38","74.90","19.04"
"03/12/2021 01:40:37","73.70","18.44"
"03/12/2021 01:45:36","74.04","18.43"
"03/12/2021 01:50:39","74.78","19.00"
"03/12/2021 01:55:36","73.97","18.44"
"03/12/2021 02:00:36","74.19","18.43"
"03/12/2021 02:05:40","73.87","18.44"
"03/12/2021 02:10:40","75.24","18.72"
"03/12/2021 02:15:36","73.78","18.39"
"03/12/2021 02:20:36","73.59","18.44"
"03/12/2021 02:25:41","73.93","18.44"
"03/12/2021 02:30:33","73.84","18.42"
"03/12/2021 02:35:36","75.15","18.70"
"03/12/2021 02:40:39","74.75","18.70"
"03/12/2021 02:45:38","74.07","18.44"
"03/12/2021 02:50:40","73.84","18.60"
"03/12/2021 02:55:39","74.26","18.43"
"03/12/2021 03:00:43","75.01","18.71"
"03/12/2021 03:05:37","74.00","18.44"
"03/12/2021 03:10:36","73.89","18.44"
"03/12/2021 03:15:35","73.97","18.60"
"03/12/2021 03:20:35","73.79","18.39"
"03/12/2021 03:25:39","73.66","18.44"
"03/12/2021 03:30:37","73.97","18.44"
"03/12/2021 03:35:39","73.82","18.45"
"03/12/2021 03:40:39","74.93","18.19"
"03/12/2021 03:45:34","73.84","18.43"
"03/12/2021 03:50:35","74.94","18.63"
"03/12/2021 03:55:38","73.78","18.44"
"03/12/2021 04:00:40","75.07","19.09"
"03/12/2021 04:05:38","73.77","18.42"
"03/12/2021 04:10:36","73.47","18.42"
"03/12/2021 04:15:38","74.19","18.44"
"03/12/2021 04:20:35","73.79","18.44"
"03/12/2021 04:25:39","74.75","19.02"
"03/12/2021 04:30:35","73.86","18.44"
