"Time","Download","Upload"
"03/31/2021 10:25:44","73.85","18.41"
"03/31/2021 10:30:38","73.66","18.37"
"03/31/2021 10:35:39","73.69","18.32"
"03/31/2021 10:40:38","74.81","18.42"
"03/31/2021 10:45:39","73.69","18.30"
"03/31/2021 10:50:39","74.78","18.55"
"03/31/2021 10:55:35","73.64","18.24"
"03/31/2021 11:00:37","73.09","18.39"
"03/31/2021 11:05:40","72.93","16.49"
"03/31/2021 11:10:38","72.48","18.29"
"03/31/2021 11:15:37","73.31","18.25"
"03/31/2021 11:20:41","73.81","18.32"
"03/31/2021 11:25:44","74.77","18.65"
"03/31/2021 11:30:36","73.82","18.38"
"03/31/2021 11:35:38","74.07","18.41"
"03/31/2021 11:40:36","73.37","18.43"
"03/31/2021 11:45:39","73.44","18.38"
"03/31/2021 11:50:38","73.90","18.59"
"03/31/2021 11:55:39","73.61","18.36"
"03/31/2021 12:00:47","74.47","18.97"
"03/31/2021 12:05:39","73.87","18.41"
"03/31/2021 12:10:37","73.46","18.44"
"03/31/2021 12:15:40","73.92","18.40"
"03/31/2021 12:20:40","74.03","18.39"
"03/31/2021 12:25:37","73.69","18.39"
"03/31/2021 12:30:39","72.68","18.35"
"03/31/2021 12:35:38","75.08","18.61"
"03/31/2021 12:40:36","73.71","18.55"
"03/31/2021 12:45:43","73.53","18.32"
"03/31/2021 12:50:40","73.93","18.38"
"03/31/2021 12:55:38","73.83","17.97"
"03/31/2021 13:00:36","75.11","18.47"
"03/31/2021 13:05:39","74.00","18.41"
"03/31/2021 13:10:44","65.52","18.78"
"03/31/2021 13:15:56","74.92","18.54"
"03/31/2021 13:20:43","74.70","18.66"
"03/31/2021 13:25:38","73.93","18.32"
"03/31/2021 13:30:48","72.94","18.45"
"03/31/2021 13:35:38","73.77","18.37"
"03/31/2021 13:40:36","73.12","18.44"
"03/31/2021 13:45:50","73.53","18.63"
"03/31/2021 13:50:41","73.13","18.15"
"03/31/2021 13:55:49","70.72","18.64"
"03/31/2021 14:00:53","62.78","18.66"
"03/31/2021 14:05:40","74.62","18.00"
"03/31/2021 14:10:38","73.79","18.38"
"03/31/2021 14:15:43","73.86","18.36"
"03/31/2021 14:20:38","73.99","18.23"
"03/31/2021 14:25:37","73.23","18.31"
"03/31/2021 14:30:43","73.74","18.38"
"03/31/2021 14:35:41","73.95","18.38"
"03/31/2021 14:40:42","73.90","18.25"
"03/31/2021 14:45:39","73.25","18.43"
"03/31/2021 14:50:40","73.93","18.43"
"03/31/2021 14:55:39","73.83","18.37"
"03/31/2021 15:00:36","74.32","18.41"
"03/31/2021 15:05:38","72.93","17.49"
"03/31/2021 15:10:38","72.82","18.00"
"03/31/2021 15:15:36","73.75","18.15"
"03/31/2021 15:20:39","73.32","18.44"
"03/31/2021 15:25:35","69.96","14.99"
"03/31/2021 15:31:07","50.21","13.75"
"03/31/2021 15:36:07","74.31","18.02"
"03/31/2021 15:40:41","71.14","18.66"
"03/31/2021 15:45:38","75.00","18.47"
"03/31/2021 15:50:41","73.82","19.02"
"03/31/2021 15:55:36","73.65","18.34"
"03/31/2021 16:00:38","73.84","18.40"
"03/31/2021 16:05:39","73.80","18.13"
"03/31/2021 16:10:40","73.88","18.33"
"03/31/2021 16:15:40","73.89","18.79"
"03/31/2021 16:20:36","73.86","18.42"
"03/31/2021 16:25:39","75.08","18.67"
"03/31/2021 16:30:33","71.80","18.00"
"03/31/2021 16:35:37","74.70","18.64"
"03/31/2021 16:40:48","74.96","18.33"
"03/31/2021 16:45:41","73.92","19.13"
"03/31/2021 16:50:36","73.91","18.44"
"03/31/2021 16:55:37","73.93","18.41"
"03/31/2021 17:00:38","74.02","18.45"
"03/31/2021 17:05:37","63.03","18.36"
"03/31/2021 17:10:40","74.17","18.45"
"03/31/2021 17:15:39","74.72","18.67"
"03/31/2021 17:20:34","73.41","18.39"
"03/31/2021 17:25:36","73.74","18.44"
"03/31/2021 17:30:34","73.40","18.40"
"03/31/2021 17:35:43","64.98","18.22"
"03/31/2021 17:40:45","74.76","18.68"
"03/31/2021 17:45:37","73.91","18.37"
"03/31/2021 17:50:34","74.67","18.70"
"03/31/2021 17:55:36","73.84","18.43"
"03/31/2021 18:00:40","73.29","18.31"
"03/31/2021 18:05:37","75.03","18.70"
"03/31/2021 18:10:37","74.99","18.68"
"03/31/2021 18:15:41","64.70","18.10"
"03/31/2021 18:20:40","73.79","18.38"
"03/31/2021 18:25:38","72.91","18.58"
"03/31/2021 18:30:39","73.93","18.34"
"03/31/2021 18:35:38","73.94","17.90"
"03/31/2021 18:40:33","73.70","18.37"
"03/31/2021 18:45:35","74.09","18.44"
"03/31/2021 18:50:36","75.13","18.69"
"03/31/2021 18:55:39","73.75","18.39"
"03/31/2021 19:00:36","73.83","18.42"
"03/31/2021 19:05:34","74.95","18.70"
"03/31/2021 19:10:40","75.22","18.70"
"03/31/2021 19:15:38","73.71","18.46"
"03/31/2021 19:20:38","75.04","18.83"
"03/31/2021 19:25:41","73.14","18.48"
"03/31/2021 19:30:39","75.08","18.79"
"03/31/2021 19:35:41","74.13","18.43"
"03/31/2021 19:40:41","73.97","18.40"
"03/31/2021 19:45:38","74.02","18.44"
"03/31/2021 19:50:34","73.80","18.44"
"03/31/2021 19:55:40","73.95","18.42"
"03/31/2021 20:00:39","73.86","18.41"
"03/31/2021 20:05:36","73.77","18.44"
"03/31/2021 20:10:41","74.04","18.42"
"03/31/2021 20:15:38","74.05","18.44"
"03/31/2021 20:20:38","73.95","18.44"
"03/31/2021 20:25:39","73.75","18.42"
"03/31/2021 20:30:39","73.53","18.43"
"03/31/2021 20:35:38","74.80","17.99"
"03/31/2021 20:40:36","73.32","18.31"
"03/31/2021 20:45:42","65.59","18.21"
"03/31/2021 20:50:45","67.92","17.97"
"03/31/2021 20:55:51","69.86","18.54"
"03/31/2021 21:00:47","65.22","18.34"
"03/31/2021 21:05:41","74.87","18.67"
"03/31/2021 21:10:37","73.77","18.24"
"03/31/2021 21:15:41","74.49","19.00"
"03/31/2021 21:20:43","70.76","18.44"
"03/31/2021 21:25:45","74.98","18.70"
"03/31/2021 21:30:46","59.04","18.40"
"03/31/2021 21:35:38","73.76","18.44"
"03/31/2021 21:40:41","73.72","18.42"
"03/31/2021 21:45:43","73.94","18.25"
"03/31/2021 21:50:47","74.74","18.90"
"03/31/2021 21:55:41","73.65","18.56"
"03/31/2021 22:00:43","73.97","18.43"
"03/31/2021 22:05:37","69.02","18.39"
"03/31/2021 22:10:38","73.25","18.32"
"03/31/2021 22:15:48","73.82","18.41"
"03/31/2021 22:20:44","74.95","18.65"
"03/31/2021 22:25:47","71.70","18.40"
"03/31/2021 22:30:58","71.39","18.33"
"03/31/2021 22:35:41","73.85","18.20"
"03/31/2021 22:40:42","74.13","18.59"
"03/31/2021 22:45:40","72.90","18.37"
"03/31/2021 22:50:51","75.05","18.69"
"03/31/2021 22:55:56","74.96","18.16"
"03/31/2021 23:00:44","74.02","18.42"
"03/31/2021 23:05:41","68.46","18.43"
"03/31/2021 23:10:36","74.05","18.12"
"03/31/2021 23:15:36","69.02","18.44"
"03/31/2021 23:20:35","73.60","18.44"
"03/31/2021 23:25:33","73.85","18.45"
"03/31/2021 23:30:36","73.99","18.41"
"03/31/2021 23:35:35","74.89","18.70"
"03/31/2021 23:40:36","73.88","17.99"
"03/31/2021 23:45:37","73.79","18.41"
"03/31/2021 23:50:42","74.03","18.50"
"03/31/2021 23:55:38","73.81","18.47"
