"Time","Download","Upload"
"03/11/2021 00:00:20","74.96","18.66"
"03/11/2021 00:05:24","65.54","18.17"
"03/11/2021 00:10:19","74.62","18.67"
"03/11/2021 00:15:20","74.86","18.69"
"03/11/2021 00:20:20","74.83","18.68"
"03/11/2021 00:25:24","74.84","19.01"
"03/11/2021 00:30:18","74.64","18.72"
"03/11/2021 00:35:27","74.95","18.69"
"03/11/2021 00:40:20","75.14","18.70"
"03/11/2021 00:45:22","74.34","18.71"
"03/11/2021 00:50:20","74.87","18.68"
"03/11/2021 00:55:19","73.92","18.44"
"03/11/2021 01:00:21","75.03","18.70"
"03/11/2021 01:05:19","63.59","17.72"
"03/11/2021 01:10:18","64.18","18.11"
"03/11/2021 01:15:22","74.92","18.72"
"03/11/2021 01:20:20","75.17","18.66"
"03/11/2021 01:25:25","73.99","18.44"
"03/11/2021 01:30:23","74.82","18.70"
"03/11/2021 01:35:20","73.84","18.44"
"03/11/2021 01:40:23","74.91","19.06"
"03/11/2021 01:45:20","75.01","18.71"
"03/11/2021 01:50:19","74.19","18.43"
"03/11/2021 01:55:22","74.05","18.43"
"03/11/2021 02:00:21","75.01","18.62"
"03/11/2021 02:05:25","74.22","18.66"
"03/11/2021 02:10:28","74.99","18.70"
"03/11/2021 02:15:22","75.05","18.70"
"03/11/2021 02:20:20","73.72","18.43"
"03/11/2021 02:25:20","74.01","18.41"
"03/11/2021 02:30:21","73.84","18.44"
"03/11/2021 02:35:22","74.77","18.90"
"03/11/2021 02:40:23","74.96","18.79"
"03/11/2021 02:45:20","75.01","18.69"
"03/11/2021 02:50:23","74.90","19.01"
"03/11/2021 02:55:21","74.18","18.42"
"03/11/2021 03:00:19","73.75","18.40"
"03/11/2021 03:05:21","74.86","18.93"
"03/11/2021 03:10:21","74.91","18.71"
"03/11/2021 03:15:20","73.81","18.43"
"03/11/2021 03:20:19","75.05","18.68"
"03/11/2021 03:25:20","75.11","18.68"
"03/11/2021 03:30:23","73.86","18.44"
"03/11/2021 03:35:19","75.17","18.68"
"03/11/2021 03:40:18","73.88","18.43"
"03/11/2021 03:45:20","73.85","18.42"
"03/11/2021 03:50:22","74.01","18.41"
"03/11/2021 03:55:20","74.66","18.69"
"03/11/2021 04:00:21","74.05","18.43"
"03/11/2021 04:05:18","73.71","18.41"
"03/11/2021 04:10:20","74.81","18.70"
"03/11/2021 04:15:20","73.84","18.41"
"03/11/2021 04:20:19","74.60","19.18"
"03/11/2021 04:25:20","75.21","18.69"
"03/11/2021 04:30:20","75.05","18.70"
"03/11/2021 04:35:20","74.81","18.67"
"03/11/2021 04:40:23","74.28","18.54"
"03/11/2021 04:45:22","73.71","18.43"
"03/11/2021 04:50:18","74.93","18.70"
"03/11/2021 04:55:18","73.73","18.42"
"03/11/2021 05:00:18","73.88","18.41"
"03/11/2021 05:05:17","73.79","18.40"
"03/11/2021 05:10:20","73.76","18.37"
"03/11/2021 05:15:20","73.97","18.41"
"03/11/2021 05:20:19","74.97","18.58"
"03/11/2021 05:25:23","73.99","18.43"
"03/11/2021 05:30:17","74.02","18.41"
"03/11/2021 05:35:20","74.34","18.68"
"03/11/2021 05:40:27","73.89","18.69"
"03/11/2021 05:45:20","74.86","18.69"
"03/11/2021 05:50:22","74.77","18.03"
"03/11/2021 05:55:22","75.13","18.70"
"03/11/2021 06:00:20","73.86","17.98"
"03/11/2021 06:05:21","73.78","18.75"
"03/11/2021 06:10:20","73.86","18.43"
"03/11/2021 06:15:20","73.88","18.42"
"03/11/2021 06:20:20","73.64","18.42"
"03/11/2021 06:25:18","73.92","18.42"
"03/11/2021 06:30:21","73.99","18.39"
"03/11/2021 06:35:22","73.94","18.42"
"03/11/2021 06:40:21","74.05","18.42"
"03/11/2021 06:45:19","73.73","18.44"
"03/11/2021 06:50:29","62.79","18.23"
"03/11/2021 06:55:18","74.59","18.71"
"03/11/2021 07:00:18","73.18","18.34"
"03/11/2021 07:05:22","73.82","18.52"
"03/11/2021 07:10:20","74.39","18.66"
"03/11/2021 07:15:21","74.09","18.51"
"03/11/2021 07:20:20","73.35","18.37"
"03/11/2021 07:25:20","74.37","18.56"
"03/11/2021 07:30:18","73.30","18.42"
"03/11/2021 07:35:22","74.10","18.38"
"03/11/2021 07:40:20","73.30","18.39"
"03/11/2021 07:45:23","74.62","18.92"
"03/11/2021 07:50:21","73.74","18.37"
"03/11/2021 07:55:20","74.94","18.64"
"03/11/2021 08:00:20","73.58","18.36"
"03/11/2021 08:05:18","74.59","18.61"
"03/11/2021 08:10:20","74.45","18.64"
"03/11/2021 08:15:18","73.03","18.53"
"03/11/2021 08:20:19","70.94","18.24"
"03/11/2021 08:25:21","73.29","18.46"
"03/11/2021 08:30:20","74.79","18.64"
"03/11/2021 08:35:20","73.77","18.34"
"03/11/2021 08:40:19","58.76","18.12"
"03/11/2021 08:45:22","73.35","18.75"
"03/11/2021 08:50:19","73.51","18.35"
"03/11/2021 08:55:20","73.27","18.12"
"03/11/2021 09:00:23","73.38","18.57"
"03/11/2021 09:05:20","74.38","18.55"
"03/11/2021 09:10:28","74.53","18.59"
"03/11/2021 09:15:21","74.73","18.36"
"03/11/2021 09:20:19","73.50","18.39"
"03/11/2021 09:25:18","74.14","18.55"
"03/11/2021 09:30:22","75.11","18.68"
"03/11/2021 09:35:21","73.74","18.39"
"03/11/2021 09:40:19","73.80","18.43"
"03/11/2021 09:45:21","75.31","18.70"
"03/11/2021 09:50:20","73.80","18.22"
"03/11/2021 09:55:21","74.03","18.41"
"03/11/2021 10:00:33","66.50","18.63"
"03/11/2021 10:05:20","73.92","18.30"
"03/11/2021 10:10:20","73.92","18.37"
"03/11/2021 10:15:18","73.74","18.43"
"03/11/2021 10:20:19","73.96","18.44"
"03/11/2021 10:25:20","73.96","18.35"
"03/11/2021 10:30:19","73.92","18.41"
"03/11/2021 10:35:18","73.69","18.26"
"03/11/2021 10:40:21","73.79","18.40"
"03/11/2021 10:45:20","74.82","18.64"
"03/11/2021 10:50:22","74.05","18.43"
"03/11/2021 10:55:20","75.00","18.68"
"03/11/2021 11:00:21","73.79","18.32"
"03/11/2021 11:05:18","72.99","18.25"
"03/11/2021 11:10:24","73.52","18.38"
"03/11/2021 11:15:19","73.73","18.28"
"03/11/2021 11:20:22","73.87","18.38"
"03/11/2021 11:25:20","75.12","18.70"
"03/11/2021 11:30:19","74.51","18.69"
"03/11/2021 11:35:23","75.04","18.71"
"03/11/2021 11:40:20","74.95","18.23"
"03/11/2021 11:45:20","74.56","18.70"
"03/11/2021 11:50:19","73.92","18.38"
"03/11/2021 11:55:20","73.99","18.37"
"03/11/2021 12:00:21","73.91","18.26"
"03/11/2021 12:05:24","74.94","19.10"
"03/11/2021 12:10:21","74.10","18.39"
"03/11/2021 12:15:21","73.92","18.42"
"03/11/2021 12:20:20","75.00","18.71"
"03/11/2021 12:25:20","73.92","18.36"
"03/11/2021 12:30:20","73.98","18.38"
"03/11/2021 12:35:21","73.99","18.41"
"03/11/2021 12:40:34","74.89","18.69"
"03/11/2021 12:45:20","74.02","18.33"
"03/11/2021 12:50:19","73.56","18.23"
"03/11/2021 12:55:22","73.65","18.41"
"03/11/2021 13:00:20","74.04","18.24"
"03/11/2021 13:05:23","74.44","17.79"
"03/11/2021 13:10:18","73.74","18.41"
"03/11/2021 13:15:19","75.37","18.66"
"03/11/2021 13:20:19","73.88","18.39"
"03/11/2021 13:25:26","74.69","18.66"
"03/11/2021 13:30:20","73.86","18.41"
"03/11/2021 13:35:21","73.99","18.42"
"03/11/2021 13:40:19","74.90","18.71"
"03/11/2021 13:45:21","73.80","18.42"
"03/11/2021 13:50:18","73.64","18.42"
"03/11/2021 13:55:24","70.37","18.40"
"03/11/2021 14:00:18","73.74","18.34"
"03/11/2021 14:05:18","73.69","18.18"
"03/11/2021 14:10:20","75.45","18.70"
"03/11/2021 14:15:20","74.89","18.70"
"03/11/2021 14:20:20","73.86","18.42"
"03/11/2021 14:25:21","73.14","18.84"
"03/11/2021 14:30:22","73.92","18.42"
"03/11/2021 14:35:20","69.08","18.64"
"03/11/2021 14:40:24","74.95","18.61"
"03/11/2021 14:45:23","73.85","18.72"
"03/11/2021 14:50:23","73.88","18.41"
"03/11/2021 14:55:18","72.38","18.46"
