"Time","Download","Upload"
"03/31/2021 00:00:21","74.74","18.45"
"03/31/2021 00:05:25","73.93","18.61"
"03/31/2021 00:10:21","74.76","18.70"
"03/31/2021 00:15:23","73.83","18.44"
"03/31/2021 00:20:26","74.99","18.71"
"03/31/2021 00:25:21","74.81","18.67"
"03/31/2021 00:30:21","74.10","18.44"
"03/31/2021 00:35:19","75.12","18.70"
"03/31/2021 00:40:23","73.92","18.43"
"03/31/2021 00:45:20","74.08","17.68"
"03/31/2021 00:50:23","74.93","18.67"
"03/31/2021 00:55:21","74.73","18.68"
"03/31/2021 01:00:21","75.18","18.69"
"03/31/2021 01:05:35","73.79","18.44"
"03/31/2021 01:10:19","73.57","18.42"
"03/31/2021 01:15:21","74.06","18.43"
"03/31/2021 01:20:20","74.82","18.68"
"03/31/2021 01:25:22","74.83","18.70"
"03/31/2021 01:30:21","74.96","18.69"
"03/31/2021 01:35:21","74.88","18.71"
"03/31/2021 01:40:18","74.79","18.67"
"03/31/2021 01:45:23","74.95","18.81"
"03/31/2021 01:50:20","74.77","18.70"
"03/31/2021 01:55:21","74.07","18.42"
"03/31/2021 02:00:21","73.58","18.41"
"03/31/2021 02:05:21","74.93","18.70"
"03/31/2021 02:10:18","73.98","18.44"
"03/31/2021 02:15:23","75.03","18.71"
"03/31/2021 02:20:23","73.87","18.45"
"03/31/2021 02:25:20","73.84","18.42"
"03/31/2021 02:30:20","74.94","18.59"
"03/31/2021 02:35:21","74.47","18.69"
"03/31/2021 02:40:19","74.81","18.55"
"03/31/2021 02:45:22","73.78","18.79"
"03/31/2021 02:50:19","75.00","18.70"
"03/31/2021 02:55:20","75.00","18.71"
"03/31/2021 03:00:21","73.84","18.43"
"03/31/2021 03:05:23","73.91","18.41"
"03/31/2021 03:10:18","74.92","18.70"
"03/31/2021 03:15:24","74.18","18.41"
"03/31/2021 03:20:21","75.30","18.70"
"03/31/2021 03:25:23","75.11","18.70"
"03/31/2021 03:30:43","75.11","18.70"
"03/31/2021 03:35:30","74.83","18.67"
