"Time","Download","Upload"
"04/01/2021 11:30:25","73.87","18.47"
"04/01/2021 11:35:19","73.67","18.40"
"04/01/2021 11:40:19","73.79","18.32"
"04/01/2021 11:45:19","73.76","18.37"
"04/01/2021 11:50:19","73.61","18.36"
"04/01/2021 11:55:20","73.97","18.41"
"04/01/2021 12:00:28","73.98","18.40"
"04/01/2021 12:05:20","75.08","18.48"
"04/01/2021 12:10:18","73.63","18.55"
"04/01/2021 12:15:28","73.79","18.91"
"04/01/2021 12:20:18","74.67","18.68"
"04/01/2021 12:25:30","74.93","18.61"
"04/01/2021 12:30:21","73.95","18.40"
"04/01/2021 12:35:18","74.61","18.66"
"04/01/2021 12:40:21","73.08","18.41"
"04/01/2021 12:45:21","73.80","18.23"
"04/01/2021 12:50:19","74.70","18.64"
"04/01/2021 12:55:26","74.38","18.60"
"04/01/2021 13:00:18","74.71","18.67"
"04/01/2021 13:05:20","74.05","18.41"
"04/01/2021 13:10:30","73.91","18.42"
"04/01/2021 13:15:22","71.79","18.41"
"04/01/2021 13:20:18","74.64","18.59"
"04/01/2021 13:25:27","74.93","18.67"
"04/01/2021 13:30:27","73.75","18.44"
"04/01/2021 13:35:20","74.77","18.68"
"04/01/2021 13:40:19","73.73","18.63"
"04/01/2021 13:45:21","73.99","18.42"
"04/01/2021 13:50:21","74.79","18.64"
"04/01/2021 13:55:22","71.24","18.40"
"04/01/2021 14:00:21","62.35","18.33"
"04/01/2021 14:05:22","73.97","18.40"
"04/01/2021 14:10:19","73.93","18.41"
"04/01/2021 14:15:21","75.00","18.69"
"04/01/2021 14:20:19","73.41","18.41"
"04/01/2021 14:25:21","75.01","18.69"
"04/01/2021 14:30:21","73.80","18.91"
"04/01/2021 14:35:21","73.36","17.31"
"04/01/2021 14:40:24","72.76","17.05"
"04/01/2021 14:45:19","70.10","15.23"
"04/01/2021 14:50:23","70.33","15.23"
"04/01/2021 14:55:25","70.90","15.65"
"04/01/2021 15:00:25","70.71","14.91"
"04/01/2021 15:05:21","73.26","16.44"
"04/01/2021 15:10:20","72.08","16.05"
"04/01/2021 15:15:18","74.79","16.58"
"04/01/2021 15:20:25","74.85","16.79"
"04/01/2021 15:25:20","74.88","16.46"
"04/01/2021 15:30:20","74.93","16.52"
"04/01/2021 15:35:18","73.27","16.55"
"04/01/2021 15:40:26","72.48","14.90"
"04/01/2021 15:45:23","72.35","14.51"
"04/01/2021 15:50:24","72.77","14.94"
"04/01/2021 15:55:22","72.05","16.76"
"04/01/2021 16:00:27","72.52","16.81"
"04/01/2021 16:05:22","72.19","16.69"
"04/01/2021 16:10:18","74.78","18.68"
"04/01/2021 16:15:21","74.76","18.58"
"04/01/2021 16:20:20","74.86","18.56"
"04/01/2021 16:25:23","74.71","18.60"
"04/01/2021 16:30:21","75.09","18.65"
"04/01/2021 16:35:18","74.12","18.29"
"04/01/2021 16:40:22","73.64","18.38"
"04/01/2021 16:45:21","73.84","18.38"
"04/01/2021 16:50:19","75.18","18.68"
"04/01/2021 16:55:22","74.14","18.41"
"04/01/2021 17:00:21","73.77","18.41"
"04/01/2021 17:05:21","74.09","18.39"
"04/01/2021 17:10:23","74.96","18.67"
"04/01/2021 17:15:19","74.06","18.39"
"04/01/2021 17:20:19","74.54","18.53"
"04/01/2021 17:25:21","74.82","18.65"
"04/01/2021 17:30:26","74.01","18.44"
"04/01/2021 17:35:22","75.10","18.69"
"04/01/2021 17:40:23","74.04","18.37"
"04/01/2021 17:45:20","75.09","18.67"
"04/01/2021 17:50:19","72.65","18.43"
"04/01/2021 17:55:21","72.46","18.42"
"04/01/2021 18:00:22","73.91","18.32"
"04/01/2021 18:05:21","72.47","18.11"
"04/01/2021 18:10:30","66.94","18.40"
"04/01/2021 18:15:23","72.65","17.79"
"04/01/2021 18:20:23","73.86","18.42"
"04/01/2021 18:25:23","72.96","18.79"
"04/01/2021 18:30:21","73.76","18.41"
"04/01/2021 18:35:21","73.83","18.42"
"04/01/2021 18:40:20","73.74","18.29"
"04/01/2021 18:45:21","74.09","18.42"
"04/01/2021 18:50:20","73.87","18.42"
"04/01/2021 18:55:19","73.72","18.42"
"04/01/2021 19:00:21","74.84","18.67"
"04/01/2021 19:05:21","73.82","18.42"
"04/01/2021 19:10:20","75.09","18.38"
"04/01/2021 19:15:18","73.56","18.34"
"04/01/2021 19:20:21","74.19","18.40"
"04/01/2021 19:25:21","73.86","18.41"
"04/01/2021 19:30:23","74.06","18.44"
"04/01/2021 19:35:20","73.89","18.43"
"04/01/2021 19:40:19","74.57","18.65"
"04/01/2021 19:45:20","74.10","18.42"
"04/01/2021 19:50:23","74.98","18.70"
"04/01/2021 19:55:22","73.50","18.39"
"04/01/2021 20:00:18","74.70","18.68"
"04/01/2021 20:05:21","73.82","18.42"
"04/01/2021 20:10:19","66.52","18.69"
"04/01/2021 20:15:18","73.40","18.40"
"04/01/2021 20:20:21","73.83","18.42"
"04/01/2021 20:25:23","72.37","18.37"
"04/01/2021 20:30:21","75.19","18.69"
"04/01/2021 20:35:21","71.92","18.36"
"04/01/2021 20:40:22","74.00","18.39"
"04/01/2021 20:45:22","73.49","18.42"
"04/01/2021 20:50:23","74.65","18.70"
"04/01/2021 20:55:20","73.74","18.43"
"04/01/2021 21:00:19","73.91","18.42"
"04/01/2021 21:05:20","75.12","18.64"
"04/01/2021 21:10:18","73.93","18.44"
"04/01/2021 21:15:20","75.19","18.69"
"04/01/2021 21:20:20","73.41","18.84"
"04/01/2021 21:25:21","74.87","18.66"
"04/01/2021 21:30:20","73.96","18.41"
"04/01/2021 21:35:23","73.89","18.40"
"04/01/2021 21:40:20","74.00","18.42"
"04/01/2021 21:45:23","73.93","18.77"
"04/01/2021 21:50:21","73.88","18.42"
"04/01/2021 21:55:20","73.61","18.40"
"04/01/2021 22:00:18","72.49","18.42"
"04/01/2021 22:05:19","74.07","18.50"
"04/01/2021 22:10:22","73.89","18.44"
"04/01/2021 22:16:10","73.59","18.42"
"04/01/2021 22:20:22","73.98","18.42"
"04/01/2021 22:25:23","74.02","18.41"
"04/01/2021 22:30:23","73.97","18.41"
"04/01/2021 22:35:21","73.94","18.38"
"04/01/2021 22:40:24","73.83","18.70"
"04/01/2021 22:45:20","73.85","18.38"
"04/01/2021 22:50:18","73.56","18.70"
"04/01/2021 22:55:20","73.92","18.34"
"04/01/2021 23:00:21","74.11","18.42"
"04/01/2021 23:05:24","73.49","18.42"
"04/01/2021 23:10:22","74.26","18.43"
"04/01/2021 23:15:19","73.92","18.42"
"04/01/2021 23:20:21","74.88","18.68"
"04/01/2021 23:25:20","73.10","17.91"
"04/01/2021 23:30:21","75.13","18.68"
"04/01/2021 23:35:20","73.97","18.42"
"04/01/2021 23:40:20","73.81","18.19"
"04/01/2021 23:45:20","74.06","18.41"
"04/01/2021 23:50:22","74.03","18.43"
"04/01/2021 23:55:22","73.99","18.42"
