"Time","Download","Upload"
"03/29/2021 00:00:19","73.01","18.44"
"03/29/2021 00:05:20","73.43","18.36"
"03/29/2021 00:10:20","73.25","18.44"
"03/29/2021 00:15:19","73.94","18.44"
"03/29/2021 00:20:18","73.64","18.07"
"03/29/2021 00:25:18","73.75","18.44"
"03/29/2021 00:30:20","73.62","18.52"
"03/29/2021 00:35:22","73.94","18.45"
"03/29/2021 00:40:27","74.02","18.39"
"03/29/2021 00:45:18","73.70","18.44"
"03/29/2021 00:50:20","73.09","18.42"
"03/29/2021 00:55:19","73.73","18.42"
"03/29/2021 01:00:18","74.00","18.42"
"03/29/2021 01:05:19","73.48","18.48"
"03/29/2021 01:10:19","74.82","18.70"
"03/29/2021 01:15:18","73.93","18.44"
"03/29/2021 01:20:20","74.14","18.16"
"03/29/2021 01:25:25","73.93","18.45"
"03/29/2021 01:30:21","73.81","18.14"
"03/29/2021 01:35:20","72.31","18.51"
"03/29/2021 01:40:18","73.91","18.43"
"03/29/2021 01:45:23","73.90","18.44"
"03/29/2021 01:50:18","73.62","18.44"
"03/29/2021 01:55:21","73.55","18.45"
"03/29/2021 02:00:20","73.70","18.44"
"03/29/2021 02:05:20","73.74","18.45"
"03/29/2021 02:10:21","74.16","18.45"
"03/29/2021 02:15:21","73.73","18.44"
"03/29/2021 02:20:20","74.03","18.43"
"03/29/2021 02:25:18","73.41","18.44"
"03/29/2021 02:30:20","73.91","18.06"
"03/29/2021 02:35:23","74.02","18.44"
"03/29/2021 02:40:21","74.15","18.44"
"03/29/2021 02:45:20","73.68","18.44"
"03/29/2021 02:50:22","73.91","18.44"
"03/29/2021 02:55:22","73.78","18.42"
"03/29/2021 03:00:20","75.09","18.71"
"03/29/2021 03:05:19","73.95","18.40"
"03/29/2021 03:10:21","73.90","18.44"
"03/29/2021 03:15:20","74.37","18.44"
"03/29/2021 03:20:21","74.00","18.42"
"03/29/2021 03:25:19","73.87","18.43"
"03/29/2021 03:30:23","73.93","18.81"
"03/29/2021 03:35:21","73.92","18.43"
"03/29/2021 03:40:20","74.10","18.44"
"03/29/2021 03:45:20","74.00","18.48"
"03/29/2021 03:53:49","73.71","18.44"
"03/29/2021 03:59:19","74.92","18.70"
"03/29/2021 04:03:52","75.07","18.70"
"03/29/2021 04:05:51","73.42","18.43"
"03/29/2021 04:10:21","73.93","18.44"
"03/29/2021 04:15:33","73.77","18.44"
"03/29/2021 04:20:32","73.45","18.40"
"03/29/2021 04:25:18","74.82","18.67"
"03/29/2021 04:30:18","74.78","18.65"
"03/29/2021 04:35:22","73.96","18.44"
"03/29/2021 04:40:22","73.83","18.45"
"03/29/2021 04:45:19","73.54","18.44"
"03/29/2021 04:50:20","73.89","18.32"
"03/29/2021 04:55:20","74.74","18.69"
"03/29/2021 05:00:20","73.72","18.43"
"03/29/2021 05:05:21","74.07","18.56"
"03/29/2021 05:10:23","73.87","18.41"
"03/29/2021 05:15:19","73.57","18.44"
"03/29/2021 05:20:19","73.47","18.44"
"03/29/2021 05:25:18","73.66","18.44"
"03/29/2021 05:30:22","73.95","18.44"
"03/29/2021 05:35:19","73.66","18.44"
