"Time","Download","Upload"
"02/17/2021 00:28:29","71.12","18.34"
"02/17/2021 00:38:28","69.59","18.30"
"02/17/2021 00:48:28","70.15","17.86"
"02/17/2021 00:58:31","33.53","18.29"
"02/17/2021 01:08:25","69.06","18.16"
"02/17/2021 01:18:31","65.46","17.96"
"02/17/2021 01:28:19","66.50","17.99"
"02/17/2021 01:38:27","69.99","18.41"
"02/17/2021 01:48:27","71.07","18.40"
"02/17/2021 01:58:26","71.25","17.91"
"02/17/2021 02:08:27","70.72","18.22"
"02/17/2021 02:18:39","66.86","14.64"
"02/17/2021 02:28:28","71.24","18.23"
"02/17/2021 02:38:27","70.90","18.09"
"02/17/2021 02:48:25","69.31","18.21"
"02/17/2021 02:58:25","69.93","18.39"
"02/17/2021 03:08:28","70.85","18.19"
"02/17/2021 03:18:26","67.63","18.14"
"02/17/2021 03:28:30","69.29","18.35"
"02/17/2021 03:38:27","70.99","18.21"
"02/17/2021 03:48:28","66.01","17.82"
"02/17/2021 03:58:29","69.43","18.00"
"02/17/2021 04:08:28","70.81","18.36"
"02/17/2021 04:18:27","70.18","18.03"
"02/17/2021 04:28:30","70.85","17.74"
"02/17/2021 04:38:21","66.30","17.80"
"02/17/2021 04:48:26","69.91","18.15"
"02/17/2021 04:58:27","71.02","18.28"
"02/17/2021 05:08:25","70.08","18.31"
"02/17/2021 05:18:28","45.77","17.64"
"02/17/2021 05:28:25","69.20","18.28"
"02/17/2021 05:38:23","71.66","17.68"
"02/17/2021 05:48:27","71.36","18.30"
"02/17/2021 05:58:24","70.96","18.49"
"02/17/2021 06:08:25","71.17","18.25"
"02/17/2021 06:18:28","69.95","18.21"
"02/17/2021 06:28:26","71.04","18.03"
"02/17/2021 06:38:25","71.36","18.35"
"02/17/2021 06:48:27","70.75","18.26"
"02/17/2021 06:58:23","70.89","17.74"
"02/17/2021 07:08:25","69.95","18.09"
"02/17/2021 07:18:26","70.62","17.87"
"02/17/2021 07:28:25","69.05","18.40"
"02/17/2021 07:38:31","69.13","18.31"
"02/17/2021 07:48:31","69.97","18.18"
