"Time","Download","Upload"
"03/11/2021 11:30:36","73.88","18.41"
"03/11/2021 11:35:42","74.01","18.42"
"03/11/2021 11:40:36","74.03","18.42"
"03/11/2021 11:45:36","74.00","17.80"
"03/11/2021 11:50:34","74.47","18.63"
"03/11/2021 11:55:39","73.90","18.34"
"03/11/2021 12:00:38","74.68","18.70"
"03/11/2021 12:05:42","73.99","18.42"
"03/11/2021 12:10:36","75.20","18.58"
"03/11/2021 12:15:42","72.04","18.35"
"03/11/2021 12:20:40","74.77","18.90"
"03/11/2021 12:25:38","73.94","18.39"
"03/11/2021 12:30:36","73.22","18.41"
"03/11/2021 12:35:40","75.04","18.65"
"03/11/2021 12:40:53","74.91","18.69"
"03/11/2021 12:45:39","73.75","18.39"
"03/11/2021 12:50:35","73.84","18.35"
"03/11/2021 12:55:38","74.94","18.65"
"03/11/2021 13:00:41","74.38","18.21"
"03/11/2021 13:05:41","74.31","18.24"
"03/11/2021 13:10:35","73.36","18.41"
"03/11/2021 13:15:38","74.93","18.66"
"03/11/2021 13:20:34","73.30","18.34"
"03/11/2021 13:25:43","74.99","18.65"
"03/11/2021 13:30:37","75.04","18.68"
"03/11/2021 13:35:39","73.49","18.73"
"03/11/2021 13:40:39","73.93","18.41"
"03/11/2021 13:45:39","75.17","19.34"
"03/11/2021 13:50:45","74.98","18.68"
"03/11/2021 13:55:41","72.78","18.41"
"03/11/2021 14:00:37","73.98","18.42"
"03/11/2021 14:05:39","73.97","18.42"
"03/11/2021 14:10:36","72.67","18.32"
"03/11/2021 14:15:37","75.15","18.70"
"03/11/2021 14:20:37","73.83","18.36"
"03/11/2021 14:25:37","74.82","18.69"
"03/11/2021 14:30:39","74.11","18.43"
"03/11/2021 14:35:36","72.45","18.43"
"03/11/2021 14:40:40","73.50","18.41"
"03/11/2021 14:45:43","73.95","18.41"
"03/11/2021 14:50:38","74.93","18.34"
"03/11/2021 14:55:33","73.59","18.22"
"03/11/2021 15:00:44","73.83","18.42"
"03/11/2021 15:05:42","72.51","18.34"
"03/11/2021 15:10:40","73.52","18.38"
"03/11/2021 15:15:35","73.38","18.06"
"03/11/2021 15:20:37","74.56","18.67"
"03/11/2021 15:25:39","73.84","18.44"
"03/11/2021 15:30:41","71.08","18.32"
"03/11/2021 15:35:42","75.06","18.82"
"03/11/2021 15:40:37","74.01","18.38"
"03/11/2021 15:45:41","73.82","18.43"
"03/11/2021 15:50:44","70.89","18.42"
"03/11/2021 15:55:39","74.84","19.06"
"03/11/2021 16:00:41","74.03","18.44"
"03/11/2021 16:05:38","74.52","18.37"
"03/11/2021 16:10:40","74.11","18.42"
"03/11/2021 16:15:38","74.15","18.12"
"03/11/2021 16:20:40","73.98","18.41"
"03/11/2021 16:25:37","74.99","18.70"
"03/11/2021 16:30:37","75.19","18.64"
"03/11/2021 16:35:37","73.48","18.37"
"03/11/2021 16:40:34","71.81","18.65"
"03/11/2021 16:45:39","70.24","18.38"
"03/11/2021 16:50:40","73.51","18.40"
"03/11/2021 16:55:44","73.99","18.42"
"03/11/2021 17:00:42","74.20","18.42"
"03/11/2021 17:05:35","73.28","18.43"
"03/11/2021 17:10:37","73.76","18.94"
"03/11/2021 17:15:41","73.89","18.37"
"03/11/2021 17:20:34","73.25","18.36"
"03/11/2021 17:25:39","73.62","18.43"
"03/11/2021 17:30:41","73.98","18.43"
"03/11/2021 17:35:40","74.02","18.37"
"03/11/2021 17:40:47","71.23","18.41"
"03/11/2021 17:45:47","67.49","18.42"
"03/11/2021 17:50:51","72.49","18.40"
"03/11/2021 17:55:35","72.85","18.38"
"03/11/2021 18:00:40","73.22","18.64"
"03/11/2021 18:05:45","68.34","18.36"
"03/11/2021 18:10:49","70.16","18.37"
"03/11/2021 18:15:46","72.63","18.41"
"03/11/2021 18:20:45","66.62","18.31"
"03/11/2021 18:25:48","72.09","18.61"
"03/11/2021 18:30:39","71.87","18.37"
"03/11/2021 18:35:48","62.69","17.26"
"03/11/2021 18:40:36","73.97","18.44"
"03/11/2021 18:45:37","72.97","18.61"
"03/11/2021 18:50:42","69.88","18.41"
"03/11/2021 18:55:38","73.48","18.38"
"03/11/2021 19:00:41","71.12","18.40"
