"Time","Download","Upload"
"02/20/2021 23:28:27","27.63","17.45"
"02/20/2021 23:33:26","58.16","17.57"
"02/21/2021 10:08:23","58.67","18.67"
"02/21/2021 10:13:23","73.11","18.67"
"02/21/2021 10:18:24","74.74","18.69"
"02/21/2021 10:23:24","73.26","18.69"
"02/21/2021 10:28:27","71.49","18.70"
"02/21/2021 10:33:23","72.53","18.70"
"02/21/2021 10:38:25","62.06","18.59"
"02/21/2021 10:43:26","69.67","18.65"
"02/21/2021 10:48:27","68.28","18.61"
"02/21/2021 10:53:36","72.70","18.70"
"02/21/2021 10:58:36","2.80","18.34"
"02/21/2021 11:03:30","74.95","18.70"
"02/21/2021 11:08:31","74.21","18.64"
"02/21/2021 11:13:29","73.87","18.71"
"02/21/2021 11:18:19","66.35","18.69"
"02/21/2021 11:23:33","73.43","19.11"
"02/21/2021 11:28:25","73.69","18.70"
"02/21/2021 11:33:27","67.66","17.51"
"02/21/2021 11:38:40","60.91","18.38"
"02/21/2021 11:43:24","71.75","18.52"
"02/21/2021 11:48:27","71.55","18.67"
"02/21/2021 11:53:25","73.67","18.66"
"02/21/2021 11:58:28","69.72","18.40"
"02/21/2021 12:03:28","70.38","18.68"
"02/21/2021 12:08:29","73.76","18.30"
"02/21/2021 12:13:30","70.97","18.70"
"02/21/2021 12:18:25","71.28","18.70"
"02/21/2021 12:23:25","74.21","18.64"
